Date,Open,High,Low,Close,Volume
1/24/2025,148.37,148.97,141.88,142.62,"234,657,594"
1/23/2025,145.05,147.23,143.72,147.22,"155,915,500"
1/22/2025,144.66,147.79,143.67,147.07,"237,651,391"
1/21/2025,139.16,141.83,137.09,140.83,"197,748,984"
1/17/2025,136.69,138.50,135.46,137.71,"201,188,797"
1/16/2025,138.64,138.75,133.49,133.57,"209,235,594"
1/15/2025,133.65,136.45,131.29,136.24,"185,217,297"
1/14/2025,136.05,136.38,130.05,131.76,"195,590,500"
1/13/2025,129.99,133.49,129.51,133.23,"204,808,891"
1/10/2025,137.45,139.92,134.22,135.91,"207,602,500"
1/8/2025,142.58,143.95,137.56,140.11,"227,349,906"
1/7/2025,153.03,153.13,140.01,140.14,"351,782,219"
1/6/2025,148.59,152.16,147.82,149.43,"265,377,406"
1/3/2025,140.01,144.90,139.73,144.47,"229,322,500"
1/2/2025,136.00,138.88,134.63,138.31,"198,247,203"
12/31/2024,138.03,138.07,133.83,134.29,"155,659,203"
12/30/2024,134.83,140.27,134.02,137.49,"167,734,703"
12/27/2024,138.55,139.02,134.71,137.01,"170,582,594"
12/26/2024,139.70,140.85,137.73,139.93,"116,519,102"
12/24/2024,140.00,141.90,138.65,140.22,"105,157,000"
12/23/2024,136.28,139.79,135.12,139.67,"176,053,500"
12/20/2024,129.81,135.28,128.22,134.70,"306,528,594"
12/19/2024,131.76,134.03,129.55,130.68,"209,719,203"
12/18/2024,133.86,136.70,128.28,128.91,"277,444,500"
12/17/2024,129.09,131.59,126.86,130.39,"259,410,297"
12/16/2024,134.18,134.40,130.42,132.00,"237,951,109"
12/13/2024,138.94,139.60,132.54,134.25,"231,514,891"
12/12/2024,137.08,138.44,135.80,137.34,"159,211,391"
12/11/2024,137.36,140.17,135.21,139.31,"184,905,203"
12/10/2024,139.01,141.82,133.79,135.07,"210,020,891"
12/9/2024,138.97,139.95,137.13,138.81,"189,308,609"
12/6/2024,144.60,145.70,141.31,142.44,"188,505,594"
12/5/2024,145.11,146.54,143.95,145.06,"172,621,203"
12/4/2024,142.00,145.79,140.29,145.14,"231,224,297"
12/3/2024,138.26,140.54,137.95,140.26,"164,414,000"
12/2/2024,138.83,140.45,137.83,138.63,"171,682,797"
11/29/2024,136.78,139.35,136.05,138.25,"141,863,203"
11/27/2024,135.01,137.22,131.80,135.34,"226,370,891"
11/26/2024,137.70,139.30,135.67,136.92,"190,287,703"
11/25/2024,141.99,142.05,135.82,136.02,"344,941,875"
11/22/2024,145.93,147.16,141.10,141.95,"236,406,203"
11/21/2024,149.35,152.89,140.70,146.67,"400,946,594"
11/20/2024,147.41,147.56,142.73,145.89,"309,871,719"
11/19/2024,141.32,147.13,140.99,147.01,"227,834,891"
11/18/2024,139.50,141.55,137.15,140.15,"221,866,000"
11/15/2024,144.87,145.24,140.08,141.98,"250,132,891"
11/14/2024,147.64,149.00,145.55,146.76,"194,463,297"
11/13/2024,149.07,149.33,145.90,146.27,"191,903,297"
11/12/2024,146.78,149.65,146.01,148.29,"198,634,703"
11/11/2024,148.68,148.85,143.57,145.26,"182,325,594"
11/8/2024,148.77,149.77,146.26,147.63,"175,665,797"
11/7/2024,146.39,148.93,146.17,148.88,"207,323,297"
11/6/2024,142.96,146.49,141.96,145.61,"242,043,906"
11/5/2024,137.45,140.37,137.33,139.91,"160,537,406"
11/4/2024,137.21,138.96,135.57,136.05,"187,528,188"
11/1/2024,134.70,137.31,134.57,135.40,"207,127,812"
10/31/2024,137.60,137.61,132.11,132.76,"270,039,625"
10/30/2024,139.54,140.33,136.81,139.34,"179,418,094"
10/29/2024,140.29,142.26,138.90,141.25,"157,593,594"
10/28/2024,143.00,143.14,140.05,140.52,"173,586,703"
10/25/2024,140.93,144.13,140.80,141.54,"205,122,094"
10/24/2024,140.82,141.35,138.46,140.41,"172,354,891"
10/23/2024,142.03,142.43,137.46,139.56,"285,929,969"
10/22/2024,142.91,144.42,141.78,143.59,"226,311,594"
10/21/2024,138.13,143.71,138.00,143.71,"264,554,500"
10/18/2024,138.67,138.90,137.28,138.00,"176,090,203"
10/17/2024,139.34,140.89,136.87,136.93,"306,435,906"
10/16/2024,133.98,136.62,131.58,135.72,"264,879,688"
10/15/2024,137.87,138.57,128.74,131.60,"377,831,000"
10/14/2024,136.47,139.60,136.30,138.07,"232,347,703"
10/11/2024,134.01,135.78,133.66,134.80,"170,209,500"
10/10/2024,131.91,135.00,131.00,134.81,"242,311,297"
10/9/2024,134.11,134.52,131.38,132.65,"246,191,594"
10/8/2024,130.26,133.48,129.42,132.89,"285,722,500"
10/7/2024,124.99,130.64,124.95,127.72,"346,250,219"
10/4/2024,124.94,125.04,121.83,124.92,"244,465,594"
10/3/2024,120.92,124.36,120.34,122.85,"277,118,031"
10/2/2024,116.44,119.38,115.14,118.85,"221,845,906"
10/1/2024,121.77,122.44,115.79,117.00,"302,094,500"
9/30/2024,118.31,121.50,118.15,121.44,"227,053,703"
9/27/2024,123.97,124.03,119.26,121.40,"271,009,219"
9/26/2024,126.80,127.67,121.80,124.04,"302,582,906"
9/25/2024,122.02,124.94,121.61,123.51,"284,692,906"
9/24/2024,116.52,121.80,115.38,120.87,"354,966,781"
9/23/2024,116.55,116.99,114.86,116.26,"206,228,500"
9/20/2024,117.06,118.62,115.39,116.00,"382,462,406"
9/19/2024,117.35,119.66,117.25,117.87,"293,506,406"
9/18/2024,115.89,117.70,113.22,113.37,"310,318,906"
9/17/2024,118.17,118.80,114.83,115.59,"231,925,906"
9/16/2024,116.79,118.18,114.36,116.78,"248,772,297"
9/13/2024,119.08,119.96,117.60,119.10,"238,358,297"
9/12/2024,116.84,120.79,115.38,119.14,"367,100,500"
9/11/2024,109.39,117.19,107.42,116.91,"441,422,406"
9/10/2024,107.81,109.40,104.95,108.10,"268,283,688"
9/9/2024,104.88,106.55,103.69,106.47,"273,912,000"
9/6/2024,108.04,108.15,100.95,102.83,"413,638,125"
9/5/2024,104.99,109.65,104.76,107.21,"306,850,688"
9/4/2024,105.41,113.27,104.12,106.21,"372,470,312"
9/3/2024,116.01,116.21,107.29,108.00,"474,972,000"
8/30/2024,119.53,121.75,117.22,119.37,"333,751,625"
8/29/2024,121.36,124.43,116.71,117.59,"453,023,281"
8/28/2024,128.12,128.33,122.64,125.61,"448,101,094"
8/27/2024,125.05,129.20,123.88,128.30,"303,134,594"
8/26/2024,129.57,131.26,124.37,126.46,"331,964,719"
8/23/2024,125.86,129.60,125.22,129.37,"323,230,312"
8/22/2024,130.02,130.75,123.10,123.74,"376,189,094"
8/21/2024,127.32,129.35,126.66,128.50,"257,883,594"
8/20/2024,128.40,129.88,125.89,127.25,"300,087,406"
8/19/2024,124.28,130.00,123.42,130.00,"318,333,594"
8/16/2024,121.94,125.00,121.18,124.58,"302,589,875"
8/15/2024,118.76,123.24,117.47,122.86,"318,086,688"
8/14/2024,118.53,118.60,114.07,118.08,"339,246,406"
8/13/2024,112.44,116.23,111.58,116.14,"312,646,688"
8/12/2024,106.32,111.07,106.26,109.02,"325,559,906"
8/9/2024,105.64,106.60,103.43,104.75,"290,844,188"
8/8/2024,102.00,105.50,97.52,104.97,"391,910,031"
8/7/2024,107.81,108.80,98.69,98.91,"411,440,375"
8/6/2024,103.84,107.71,100.55,104.25,"409,012,094"
8/5/2024,92.06,103.41,90.69,100.45,"552,842,375"
8/2/2024,103.76,108.72,101.37,107.27,"482,027,500"
8/1/2024,117.53,120.16,106.81,109.21,"523,462,312"
7/31/2024,112.90,118.34,110.88,117.02,"473,174,219"
7/30/2024,111.52,111.99,102.54,103.73,"486,833,312"
7/29/2024,113.69,116.28,111.30,111.59,"248,152,094"
7/26/2024,116.19,116.20,111.58,113.06,"293,399,094"
7/25/2024,113.04,116.63,106.30,112.28,"460,067,000"
7/24/2024,119.17,119.95,113.44,114.25,"327,776,906"
7/23/2024,122.78,124.69,122.10,122.59,"173,911,016"
7/22/2024,120.35,124.07,119.86,123.54,"258,068,891"
7/19/2024,120.35,121.60,117.37,117.93,"217,223,812"
7/18/2024,121.85,122.40,116.56,121.09,"320,979,500"
7/17/2024,121.35,121.85,116.72,117.99,"390,086,219"
7/16/2024,128.44,129.04,124.58,126.36,"214,769,500"
7/15/2024,130.56,131.39,127.18,128.44,"208,326,203"
7/12/2024,128.26,131.92,127.22,129.24,"252,680,500"
7/11/2024,135.75,136.15,127.05,127.40,"374,782,688"
7/10/2024,134.03,135.10,132.42,134.91,"248,978,594"
7/9/2024,130.35,133.82,128.65,131.38,"287,020,812"
7/8/2024,127.49,130.77,127.04,128.20,"237,677,297"
7/5/2024,127.38,128.85,125.68,125.83,"214,176,703"
7/3/2024,121.66,128.28,121.36,128.28,"215,748,984"
7/2/2024,121.13,123.41,121.03,122.67,"218,374,000"
7/1/2024,123.47,124.84,118.83,124.30,"284,885,500"
6/28/2024,124.58,127.71,122.75,123.54,"315,516,719"
6/27/2024,124.10,126.41,122.92,123.99,"252,571,703"
6/26/2024,126.13,128.12,122.60,126.40,"362,975,906"
6/25/2024,121.20,126.50,119.32,126.09,"425,787,500"
6/24/2024,123.24,124.46,118.04,118.11,"476,060,906"
6/21/2024,127.12,130.63,124.30,126.57,"655,484,688"
6/20/2024,139.80,140.76,129.52,130.78,"517,768,375"
6/18/2024,131.14,136.33,130.69,135.58,"294,335,094"
6/17/2024,132.99,133.73,129.58,130.98,"288,504,375"
