Date,Open,High,Low,Close,Volume
2/11/2025,186.84,188.80,186.08,187.07,13028100.00
2/10/2025,189.06,189.99,187.61,188.20,16606020.00
2/7/2025,192.74,193.02,185.10,187.14,29565721.00
2/6/2025,190.99,193.83,190.49,193.31,20816590.00
2/5/2025,193.10,194.55,189.91,193.30,43719594.00
2/4/2025,204.50,208.70,204.26,207.71,28285439.00
2/3/2025,202.22,205.22,201.66,202.64,16719471.00
1/31/2025,203.72,207.08,203.58,205.60,17087340.00
1/30/2025,199.76,203.24,199.47,202.63,14571480.00
1/29/2025,197.37,198.46,195.19,197.18,12287820.00
1/28/2025,194.65,197.23,192.61,197.07,15939160.00
1/27/2025,194.19,198.67,192.70,193.77,24970170.00
1/24/2025,199.85,202.57,199.78,201.90,12732380.00
1/23/2025,199.98,201.94,196.82,199.58,15170840.00
1/22/2025,200.55,202.12,199.20,200.03,15477380.00
1/21/2025,200.51,203.84,199.44,199.63,19005230.00
1/17/2025,198.05,198.81,195.31,197.55,22109131.00
1/16/2025,195.83,196.98,194.30,194.41,13449580.00
1/15/2025,194.35,197.80,193.33,196.98,12894880.00
1/14/2025,192.50,193.27,189.64,191.05,13651180.00
1/13/2025,191.35,192.49,188.66,192.29,13169060.00
1/10/2025,195.42,197.62,191.60,193.17,20753789.00
1/8/2025,193.95,197.64,193.75,195.39,14335340.00
1/7/2025,198.27,202.14,195.94,196.71,16966760.00
1/6/2025,195.15,199.56,195.06,197.96,19483320.00
1/3/2025,192.73,194.50,191.35,193.13,12874960.00
1/2/2025,191.49,193.20,188.71,190.63,17545160.00
12/31/2024,192.45,193.25,189.58,190.44,14355220.00
12/30/2024,190.87,193.78,190.36,192.69,12209530.00
12/27/2024,196.47,196.80,191.97,194.04,14692990.00
12/26/2024,196.74,198.16,195.87,197.10,7918434.00
12/24/2024,196.17,197.67,195.20,197.57,6809823.00
12/23/2024,194.03,196.49,191.63,195.99,15235940.00
12/20/2024,187.01,194.14,186.37,192.96,45319699.00
12/19/2024,193.28,194.60,189.52,189.70,26981199.00
12/18/2024,196.83,198.69,189.28,190.15,27638420.00
12/17/2024,198.53,202.88,196.69,197.12,24129480.00
12/16/2024,194.37,200.64,194.11,198.16,32248641.00
12/13/2024,192.71,194.34,191.26,191.38,18883221.00
12/12/2024,196.30,196.71,193.28,193.63,25197760.00
12/11/2024,186.70,196.89,186.26,196.71,41664488.00
12/10/2024,184.54,188.03,182.67,186.53,34317441.00
12/9/2024,175.72,178.04,175.40,177.10,19887789.00
12/6/2024,173.88,176.84,173.55,176.49,13319550.00
12/5/2024,177.32,177.71,174.01,174.31,16145520.00
12/4/2024,172.78,176.43,172.75,176.09,18239840.00
12/3/2024,173.12,174.32,172.51,173.02,15721480.00
12/2/2024,170.32,173.60,170.27,172.98,16593439.00
11/29/2024,170.06,170.87,168.75,170.49,9250712.00
11/27/2024,170.68,171.14,169.67,170.82,12433370.00
11/26/2024,169.49,171.50,169.43,170.62,14937480.00
11/25/2024,167.99,170.46,167.40,169.43,21395650.00
11/22/2024,167.16,168.26,165.71,166.57,24497039.00
11/21/2024,175.46,175.58,165.31,169.24,38839434.00
11/20/2024,178.83,179.11,175.33,177.33,15729810.00
11/19/2024,175.24,180.17,175.12,179.58,15392870.00
11/18/2024,174.96,176.91,174.42,176.80,18725420.00
11/15/2024,175.64,175.88,172.75,173.89,21708869.00
11/14/2024,179.75,180.45,176.03,177.35,17925760.00
11/13/2024,182.15,182.62,180.12,180.49,13969710.00
11/12/2024,181.38,184.03,180.99,183.32,14065850.00
11/11/2024,180.07,182.09,179.99,181.97,12503420.00
11/8/2024,182.00,182.35,179.57,179.86,15021550.00
11/7/2024,179.11,182.58,178.89,182.28,16730410.00
11/6/2024,175.35,178.64,175.04,178.33,27061510.00
11/5/2024,170.83,172.10,170.37,171.41,12518280.00
11/4/2024,171.24,171.92,169.49,170.68,16193990.00
11/1/2024,171.54,173.82,170.31,172.65,21752859.00
10/31/2024,174.72,178.42,172.56,172.69,32801898.00
10/30/2024,182.41,183.79,175.75,176.14,49698312.00
10/29/2024,169.39,171.86,168.66,171.14,28916109.00
10/28/2024,170.59,170.61,165.79,168.34,20858250.00
10/25/2024,165.37,167.40,165.23,166.99,14566410.00
10/24/2024,164.59,165.05,162.77,164.53,12764430.00
10/23/2024,166.43,167.60,163.63,164.48,12754280.00
10/22/2024,164.70,167.47,164.67,166.82,11958620.00
10/21/2024,164.58,166.22,164.31,165.80,11384050.00
10/18/2024,164.87,166.37,164.75,165.05,13091270.00
10/17/2024,167.38,167.93,164.37,164.51,15113360.00
10/16/2024,166.03,167.28,165.22,166.74,9968474.00
10/15/2024,167.14,169.09,166.05,166.90,14829340.00
10/14/2024,164.91,167.62,164.78,166.35,9981765.00
10/11/2024,163.33,165.27,162.50,164.52,10945970.00
10/10/2024,162.11,164.31,161.64,163.18,12900490.00
10/9/2024,164.86,166.26,161.12,163.06,19666410.00
10/8/2024,165.43,166.10,164.31,165.70,11723890.00
10/7/2024,169.14,169.90,164.13,164.39,14034720.00
10/4/2024,169.34,169.55,166.96,168.56,11435320.00
10/3/2024,165.82,167.91,165.37,167.21,11004330.00
10/2/2024,167.76,168.88,166.25,167.31,12744980.00
10/1/2024,168.86,170.44,165.90,168.42,18629510.00
9/30/2024,164.78,167.36,164.64,167.19,14083450.00
9/27/2024,163.91,166.97,163.83,165.29,13604260.00
9/26/2024,165.03,165.50,163.50,163.83,18234500.00
9/25/2024,162.97,164.22,162.78,162.99,13607890.00
9/24/2024,164.25,164.55,162.03,163.64,18774061.00
9/23/2024,165.34,166.61,162.95,163.07,15648450.00
9/20/2024,164.52,164.75,163.18,164.64,46362672.00
9/19/2024,164.82,164.99,162.52,163.24,17548189.00
9/18/2024,160.85,161.63,159.66,160.81,16756449.00
9/17/2024,160.09,161.59,159.41,160.28,12064790.00
9/16/2024,158.33,159.24,157.61,158.99,14157610.00
9/13/2024,156.36,159.28,156.11,158.37,16733910.00
9/12/2024,154.81,155.61,153.50,155.54,21024061.00
9/11/2024,151.09,152.48,148.70,152.15,18991490.00
9/10/2024,151.45,152.30,149.54,150.01,20401770.00
9/9/2024,153.63,154.64,148.20,149.54,28057750.00
9/6/2024,158.69,159.22,151.94,152.13,24999061.00
9/5/2024,157.78,161.02,157.52,158.60,14139500.00
9/4/2024,158.08,160.40,157.44,157.81,17410650.00
9/3/2024,163.32,163.38,157.86,158.61,26514700.00
8/30/2024,164.22,165.28,163.41,165.11,18498779.00
8/29/2024,166.06,167.63,161.98,163.40,17133830.00
8/28/2024,166.78,167.39,163.28,164.50,15208740.00
8/27/2024,167.61,168.25,166.16,166.38,13718160.00
8/26/2024,168.16,169.38,166.32,167.93,11990310.00
8/23/2024,166.55,167.95,165.66,167.43,14281620.00
8/22/2024,169.04,169.42,165.03,165.49,19123779.00
8/21/2024,166.99,168.64,166.57,167.63,15269550.00
8/20/2024,168.74,170.41,168.66,168.96,12622520.00
8/19/2024,167.00,168.47,166.09,168.40,13100760.00
8/16/2024,163.41,166.95,163.08,164.74,16853141.00
8/15/2024,162.21,163.52,161.49,163.17,18392449.00
8/14/2024,164.21,164.96,159.53,162.03,22515900.00
8/13/2024,165.19,166.54,164.77,165.93,12717630.00
8/12/2024,166.00,166.70,163.55,163.95,12434970.00
8/9/2024,161.65,165.52,160.93,165.39,13549230.00
8/8/2024,162.34,165.50,162.03,163.84,15733610.00
8/7/2024,163.24,164.79,160.24,160.75,19334250.00
8/6/2024,160.95,162.35,158.13,160.54,36146539.00
8/5/2024,157.37,165.94,156.60,160.64,34907820.00
8/2/2024,168.19,170.21,166.39,168.40,18907770.00
8/1/2024,171.98,175.68,170.51,172.45,17177830.00
7/31/2024,174.92,175.91,171.72,173.15,15650150.00
7/30/2024,171.83,172.95,170.12,171.86,13681420.00
7/29/2024,170.50,172.16,169.72,171.13,13768930.00
7/26/2024,168.77,169.84,165.87,168.68,25150119.00
7/25/2024,174.25,175.20,169.05,169.16,28967881.00
7/24/2024,175.39,177.95,173.57,174.37,31250680.00
7/23/2024,183.84,185.22,183.33,183.60,23772600.00
7/22/2024,182.35,184.30,181.90,183.35,16303900.00
7/19/2024,180.37,181.97,178.86,179.39,14485900.00
7/18/2024,183.54,184.05,178.21,179.22,17877199.00
7/17/2024,184.68,185.23,181.62,182.62,17376561.00
7/16/2024,188.96,190.34,185.12,185.50,12760100.00
7/15/2024,186.49,189.90,186.49,188.19,12186020.00
7/12/2024,186.92,188.69,186.14,186.78,14449110.00
7/11/2024,191.34,192.41,186.82,187.30,16451980.00
7/10/2024,190.75,193.31,190.62,192.66,12052910.00
7/9/2024,191.75,192.86,190.23,190.44,10224930.00
7/8/2024,191.37,191.68,189.32,190.48,12097610.00
7/5/2024,187.32,192.26,187.32,191.96,14303360.00
7/3/2024,186.30,187.62,185.39,187.39,7409106.00
7/2/2024,183.47,186.95,183.06,186.61,12555550.00
7/1/2024,184.48,185.34,182.73,184.49,11815860.00
6/28/2024,185.72,186.58,183.33,183.42,23032359.00
6/27/2024,185.65,187.50,185.45,186.86,13025660.00
6/26/2024,184.20,185.93,183.99,185.37,13375720.00
6/25/2024,181.15,185.75,181.11,185.58,18917730.00
6/24/2024,181.28,182.08,180.23,180.79,18198279.00
6/21/2024,178.49,182.51,178.06,180.26,59728020.00
6/20/2024,176.71,178.74,176.46,177.71,16753170.00
6/18/2024,178.79,178.91,175.62,176.45,15640260.00
6/17/2024,176.98,179.92,176.49,178.78,15272860.00
